ward_code,ward_name,total_ward_pop,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_services_score,living_env_score,wider_det_score
E05012341,North Downham,2,20263,19978,16723.5,13873,11803,25728.5,18952.5,33398.5,26175.5
E05012342,North Lynn,4,3703.25,5012,5172.75,295.5,4282.75,6863.25,25880,23731.75,24805.88
E05012343,St. Margaret's with St. Nicholas,4,3504.25,6376.25,4298.75,2908.75,2993.75,1968.5,26055,4616,15335.5
E05012344,Snettisham,2,16571.5,17743.5,15578,12518.5,12045,30603.5,8092.5,19016.5,13554.5
E05012345,South & West Lynn,3,9622,9229.333333333334,10156.333333333334,5394.333333333333,8544.666666666666,15724.333333333334,18792.333333333332,18388.666666666668,18590.5
E05012346,South Downham,2,20720,22690.5,16505.5,13409,11592.5,31436.5,16999,33053,25026
E05012347,Springwood,2,21167,21782.5,19467,13459.5,15940.5,19600.5,25951,22454,24202.5
E05012348,Terrington,3,10447.67,16197.333333333334,14124.333333333334,7813,12086.333333333334,23878.666666666668,1478.6666666666667,7596.666666666667,4537.67
E05012349,The Woottons,5,27136.2,29047.8,25848,20257.6,20723.8,30242.2,10771.2,32466.2,21618.7
E05012350,"Tilney, Mershe Lande & Wiggenhall",4,9487.75,16513.75,13385.25,6715.5,13205.25,22817.75,806.5,7567,4186.75
E05012351,Upwell & Delph,3,9033.67,16902,13286,6937,13460.666666666666,23292.333333333332,1083,3760.6666666666665,2421.83
E05012352,"Walsoken, West Walton & Walpole",4,10051.25,16355,12240.25,5845.75,11064,19032.5,3229.5,13167.75,8198.62
E05012353,Watlington,2,14826.5,20234,16607.5,11430.5,14723,27172,2246.5,17487,9866.75
E05012354,West Winch,3,16083,21679,18789,9938.666666666666,16154,26805.333333333332,3726.6666666666665,15105.666666666666,9416.17
E05012355,Wissey,1,12091,18245,16759,8351,17375,29466,1416,4587,3001.5
E05012392,Bean & Village Park,2,18234.5,20522,21280,18384.5,17652,10148,6535,20857.5,13696.25
E05012393,Brent,3,23042,23036,25831,21616.666666666668,22232.333333333332,15475,12245.666666666666,17412.333333333332,14829
E05012394,Bridge,2,25889.5,26375.5,31535,30014,20143,17977,4352,31906.5,18129.25
E05012395,Burnham,2,19863,17181.5,23273,23096.5,20922.5,7476.5,15745,16602.5,16173.75
E05012396,Darenth,2,9131.5,11322,11366,8350,9357,9407.5,1907,23957.5,12932.25
E05012398,Greenhithe & Knockhall,4,20130.75,19375.75,21806.75,19594.75,21451.5,11281,9271.5,24156,16713.75
E05012399,Heath,4,29937,29367.5,30036.25,25990.25,26892,21342,25324.25,18453.25,21888.75
E05012400,Joyden's Wood,3,31248.67,31533.666666666668,31301.333333333332,23811.666666666668,27854.333333333332,26345.333333333332,19182,27570.333333333332,23376.17
E05012401,"Longfield, New Barn & Southfleet",4,24867.25,28269.25,25265.5,20442.5,26093.25,24079.25,6239,25792,16015.5
E05012402,Maypole & Leyton Cross,2,24063,24898,23338,21696,22031,13952.5,16194,21490,18842
E05012403,Newtown,3,14121.33,15038,17687,17431,18102.666666666668,7882.333333333333,9916,5682.333333333333,7799.17
E05012404,Princes,4,10563.5,9993.75,9905.5,11774.25,10883.25,8106.75,11590,15958.5,13774.25
E05012405,Stone Castle,4,19040,18655,20542.75,20237.5,18487,13806,6555.25,23222.5,14888.88
E05012406,Stone House,4,11738.25,14949.75,13575.25,15059,11745.5,4682.5,7665.5,16364.25,12014.88
E05012408,Temple Hill,6,9339,8444.666666666666,8817.833333333334,12003.833333333334,10202.5,6225.166666666667,8603.166666666666,23745,16174.08
E05012409,Town,3,15096.67,14249,18902.333333333332,19140,14396.333333333334,4225,12543.333333333334,17049,14796.17
E05012410,West Hill,4,25758.75,23589.25,26502.5,24431.25,25017.25,19209.5,20689.75,13129,16909.38
E05012411,"Wilmington, Sutton-at-Hone & Hawley",5,18720,23185.6,21494.8,19509.8,20202.8,17542.8,4583,16044.2,10313.6
E05012412,Barnstaple Central,2,5508.5,7546,5053,9922,2242,6499.5,17111.5,5432,11271.75
E05012413,Barnstaple with Pilton,5,12802.4,13374.6,11502.8,8966,12865.6,19890.4,9557.8,18258,13907.9
E05012414,Barnstaple with Westacott,5,10612.6,11230.8,9797.4,6601,10957.6,17555.6,8105.6,24659.4,16382.5
E05012415,Bickington,5,16900.6,15521.4,14924.8,12468.2,16759.4,23537.4,7859,30947.6,19403.3
E05012416,Bishop's Nympton,1,11079,21557,21014,16618,23015,31920,88,375,231.5
E05012417,Bratton Fleming,1,12223,21328,20149,21245,23615,32863,107,868,487.5
E05012418,Braunton East,2,25862.5,25317,24805,27013,25570,31312.5,8733,17422,13077.5
E05012419,Braunton West & Georgeham,4,22119,24040.75,24520.75,23602.75,22780.75,28447.25,6829.75,16123.5,11476.62
E05012420,Chittlehampton,1,12979,22192,25778,19147,29254,31630,20,742,381
E05012421,Chulmleigh,1,10888,16487,17630,13397,20869,30261,594,1241,917.5
E05012422,Combe Martin,2,11759.5,18251.5,15500.5,13230.5,19878.5,28945.5,2080,3655.5,2867.75
E05012423,Fremington,3,18384,21419.333333333332,17601.666666666668,12678.666666666666,18689.333333333332,30693.333333333332,2917.6666666666665,32638.666666666668,17778.17
E05012424,Heanton Punchardon,1,22225,19297,24673,19036,21455,31254,4982,25065,15023.5
E05012425,Ilfracombe East,5,8429.4,10195.2,8527,7570.6,7976.8,12278.6,14851.2,6798.8,10825
E05012426,Ilfracombe West,3,12646.33,13290.333333333334,11682.333333333334,9700.666666666666,14588,25885,11269,13225.333333333334,12247.17
E05012427,Instow,2,15640.5,19551,21447,19567,25033.5,26531,783,8591.5,4687.25
E05012428,Landkey,2,20532.5,24808.5,23581,23122.5,23634,31703.5,1820.5,14631,8225.75
E05012429,Lynton & Lynmouth,1,12013,21038,20451,14938,26311,29032,1032,222,627
E05012430,Marwood,2,12769,20165,21139.5,17286,23225,27013,785.5,1796.5,1291
E05012431,Mortehoe,1,19342,24472,25004,20464,27026,23167,1394,9918,5656
E05012432,Newport,3,14635.33,15149.666666666666,11977,15119.666666666666,11893.333333333334,16606.666666666668,17451.666666666668,16484.333333333332,16968
E05012433,North Molton,1,10907,20533,22056,12571,26398,32562,51,475,263
E05012434,Roundswell,2,24704,25100,21987,22783,21791,22488,14196,23397,18796.5
E05012435,South Molton,3,13405.67,12836,12223.333333333334,7482.666666666667,14263.666666666666,24050,9797.666666666666,23520.666666666668,16659.17
E05012436,Witheridge,1,10366,18052,14088,15024,17984,29775,197,2222,1209.5
E05012437,Belmont,3,26320.67,24550.333333333332,23010,23043.333333333332,19570.666666666668,25776.666666666668,26071.333333333332,28268,27169.67
E05012438,Brotton,5,11364.2,12613.4,8030.6,14357.8,7021.6,14283.8,12288.2,19146.2,15717.2
E05012439,Coatham,3,5662.67,8754,4670.333333333333,9632,2699.6666666666665,3434.6666666666665,31709.333333333332,5061,18385.17
E05012440,Dormanstown,3,5644.67,5030,3835.3333333333335,8386,4662.666666666667,9060.666666666666,25384.333333333332,17688.666666666668,21536.5
E05012441,Eston,6,5223.17,6534.666666666667,4361,5923,3282.1666666666665,4015.3333333333335,23508.333333333332,17932.333333333332,20720.33
E05012442,Grangetown,4,326.25,323.25,146.5,1636.25,641.5,916,19364.25,20276,19820.12
E05012443,Guisborough,5,8869.2,10462,6242.6,13471.2,6508.2,7398,26109.4,12926.4,19517.9
E05012444,Hutton,3,31027.33,30292,27738.333333333332,31264.333333333332,25058.666666666668,27844,19273.666666666668,28700.333333333332,23987
E05012445,Kirkleatham,5,6793,7022,5102.6,10530.2,3242.6,5712,21630.6,27448.4,24539.5
E05012446,Lockwood,1,3129,5890,2306,8836,2289,6279,3042,4615,3828.5
E05012447,Loftus,4,6221.75,8249,5480,8110.5,6844,13661.5,6795.25,10411.75,8603.5
E05012448,Longbeck,2,18766,20021,13936.5,21361,14808.5,20704,12912.5,21313,17112.75
E05012449,Newcomen,4,12249.25,10239.75,9755.5,13954,7062,12321.25,29882,24019.5,26950.75
E05012450,Normanby,5,16558.6,16816.8,13562.4,15493.4,11250,12770.6,26767,24955.2,25861.1
E05012451,Ormesby,4,15809.75,16481,12997.5,14659.5,9602.5,13394.5,25318.5,22334.25,23826.38
E05012452,St Germain's,5,20794.2,20678.2,14703.6,23527.6,12874.8,20722.2,25187.6,23047,24117.3
E05012453,Saltburn,4,14619.5,17476.25,12146,22405.5,8271.25,15406.25,23241.5,12009,17625.25
E05012454,Skelton East,2,16188.5,18382.5,13656,16515.5,11962.5,15512,12398.5,17943,15170.75
E05012455,Skelton West,3,7365,9219.666666666666,5960.666666666667,11186.333333333334,7667,11008.333333333334,9595,11366.333333333334,10480.67
E05012456,South Bank,3,5074.67,4340.333333333333,4502,4669.666666666667,3603.6666666666665,3369,24179.666666666668,21153.666666666668,22666.67
E05012457,Teesville,4,15621.25,17675.75,12895.75,14970.75,9489,10064.75,29746,18856.5,24301.25
E05012458,West Dyke,4,18629.25,18929,14810,20811.75,11671.25,15099.5,28315.75,19521,23918.38
E05012459,Wheatlands,3,31270,29272.333333333332,29981,30270,23959.666666666668,24103.333333333332,21772.666666666668,32216.333333333332,26994.5
E05012460,Zetland,3,13859.33,14771.666666666666,11272,17332,9474,13782.666666666666,26986,8004.333333333333,17495.17
E05012461,Bathavon North,5,27519.4,27871,28727,28402.4,30271.4,27137.4,11503.8,14794,13148.9
E05012462,Bathavon South,3,22536.67,30008.333333333332,29477,27506.666666666668,29460.666666666668,27622.333333333332,6047.666666666667,3598.3333333333335,4823
E05012463,Bathwick,4,26424.5,31034.5,30227.5,31008.25,28547.75,20813.5,19611.5,7738.5,13675
E05012464,Chew Valley,4,24928.75,27945,28654.5,29475.25,30177,29551.75,4727,9516.5,7121.75
E05012465,Clutton & Farmborough,2,24707.5,25356.5,23026,25249,26877,24110,7293,18983,13138
E05012466,Combe Down,5,22685,19553.4,20323.8,22383,22014.6,20010.2,18597,23166.2,20881.6
E05012467,High Littleton,2,27308,26918.5,27951.5,26270,26349.5,29959,8245,20468,14356.5
E05012468,Keynsham East,4,31188.25,28961.5,27435.25,29575.5,29342,27443,27571.75,30383.25,28977.5
E05012469,Keynsham North,2,19183.5,18122,16503,16308.5,19173,8875,31945,24756,28350.5
E05012470,Keynsham South,5,19980.2,16775.2,16517.2,16832,17265,14960.8,26433,29098.2,27765.6
E05012471,Kingsmead,4,17818.75,20936.25,21954.75,22644.5,18313,10071.75,16490,5017,10753.5
E05012472,Lambridge,3,26248,24692,24363,27926,25698.666666666668,24424.666666666668,21248,15626.333333333334,18437.17
E05012473,Lansdown,4,25242.75,26761.75,26334.5,23664.5,24856.75,21999.25,23071.75,14147.75,18609.75
E05012474,Mendip,2,24602.5,24398.5,26762,24440,29413,29772.5,5963,14236.5,10099.75
E05012475,Midsomer Norton North,3,26892.67,24360.666666666668,24087.666666666668,20675.333333333332,25821,29952.333333333332,18751,25334,22042.5
E05012476,Midsomer Norton Redfield,4,20811,18176.5,18165,17094.5,21176,17711.5,21622.5,22648,22135.25
E05012477,Moorlands,3,20984,19602,17665.333333333332,19569.666666666668,21647.333333333332,17577.333333333332,28642,17209.333333333332,22925.67
E05012478,Newbridge,4,29377.5,26633.5,27999.75,31092.5,26150.25,25546,28233.5,14249.75,21241.62
E05012479,Odd Down,4,20131.5,17613.75,17993.75,15546.25,20314.5,16214.25,23745,22463.75,23104.38
E05012480,Oldfield Park,2,28588.5,29483,30247.5,29770,24401,25591,25936.5,7707,16821.75
E05012481,Paulton,3,21220.33,19395.333333333332,19760,19227,22996,21985.666666666668,7819.333333333333,24774.666666666668,16297
E05012482,Peasedown,4,22955.75,21139.5,20912.75,18451.25,23707,25683.25,12767,24081,18424
E05012483,Publow & Whitchurch,2,21047,21893.5,22421.5,21580.5,23177,19080,18505,14237,16371
E05012484,Radstock,4,14809,12462.75,12986,14907.75,16283.5,15791.25,13031.25,17246.75,15139
E05012485,Saltford,5,27020,29073.4,27376.6,24941,26813.2,28175.4,15780.8,19139.2,17460
E05012486,Southdown,5,24349.4,21800.6,23779,17368.4,23821,21722.6,27052.4,19146.2,23099.3
E05012487,Timsbury,2,23305.5,23003,22219.5,23404.5,23366,28830,7875,20749.5,14312.25
E05012488,Twerton & Whiteway,5,5281,6347.6,5034.8,1959.8,6471.6,5383.6,16484.8,24608.8,20546.8
E05012489,Walcot,3,22668,21384.333333333332,21570.666666666668,25407.333333333332,25702.333333333332,18074,21205,8786.666666666666,14995.83
E05012490,Westfield,4,20617.5,17221.5,17783.75,14413.5,18651.25,21295.5,23096.5,26052.75,24574.62
E05012491,Westmoreland,4,27867,29324.5,32426.75,25895.75,26879.25,20563.5,25863.5,9114.5,17489
E05012492,Weston,4,23527.75,22574.75,20980.5,23348,21666.5,21218.5,19990,24193.75,22091.88
E05012493,Widcombe & Lyncombe,4,29014,31492.5,31942.5,31418.75,30253.5,25916.5,29230,5239.5,17234.75
E05012494,Ascot & Sunninghill,7,30415.29,28019,30583.571428571428,28617.85714285714,32643,26554.428571428572,15615.857142857143,27051.14285714286,21333.5
E05012495,Belmont,5,27592,24635.6,26715,26216.6,30584.8,24839.4,25246.2,14336,19791.1
E05012496,Bisham & Cookham,4,28346.75,29393.5,29624.25,28653.25,31871,26312.5,15925,14960.5,15442.75
E05012497,Boyn Hill,4,29611.25,26097.5,30020.25,26243,32928.25,24329.75,21748.5,20051.25,20899.88
E05012498,Bray,5,27870.8,30691.4,30391.8,28255.6,32783,25752,6030,18586.6,12308.3
E05012499,Clewer & Dedworth East,5,20946.8,18276,19208.2,19413.2,26576.4,17865.4,18223.4,17983.8,18103.6
E05012500,Clewer & Dedworth West,4,25989.75,24307,28020.25,19782,31066.5,24049.5,14770.75,16450.25,15610.5
E05012501,Clewer East,4,28782.75,24486.25,27897.25,26994.25,30137.25,25340,24768.5,15997.25,20382.88
E05012502,Cox Green,5,28654.2,27701.8,26502.6,26486,30662,25856.8,16312.8,27327.2,21820
E05012503,"Datchet, Horton & Wraysbury",6,21955.5,23003.833333333332,25297.833333333332,19510.5,30833.166666666668,16968,8259.5,12484.833333333334,10372.17
E05012504,Eton & Castle,7,24699.86,25786.85714285714,27842.714285714286,23376,31730.428571428572,16278.142857142857,21613.428571428572,8654.57142857143,15134
E05012505,Furze Platt,5,25928,21719.6,23727,22362.6,30252.8,23094.4,21626.4,27137.4,24381.9
E05012506,Hurley & Walthams,4,20152.25,24683.25,25695.75,21414.75,30412.5,25560,3958.5,8996.5,6477.5
E05012507,Old Windsor,4,28085.75,28854.5,28460.75,24971.5,32755.75,25021.75,15278.75,15864.25,15571.5
E05012508,Oldfield,4,23370.5,20496.5,22457.25,18986,26915,21605.25,22886.25,20951,21918.62
E05012509,Pinkneys Green,5,28902.6,26679.2,27166,27051.8,30751.6,28221.4,21165.4,25966.4,23565.9
E05012510,Riverside,4,30377.75,28282,30767.5,27658.5,33059,26178,16868,24478.25,20673.12
E05012511,St Mary's,4,19437.75,14993.75,16993.75,19834.25,24123.75,13300.75,21525.25,17937.75,19731.5
E05012512,Sunningdale & Cheapside,3,31353.67,29647.333333333332,30651,30392,32610.666666666668,28901.333333333332,13679.333333333334,27778.666666666668,20729
E05012565,Assington,1,22370,29640,25867,27936,30232,26224,1784,8431,5107.5
E05012566,Box Vale,1,19008,23221,26229,21422,31940,23456,2794,3321,3057.5
E05012567,Brantham,2,21629.5,22390.5,22173.5,17397.5,23386.5,28453,4329.5,26158,15243.75
E05012568,Brett Vale,2,22234.5,28136.5,28731,26063.5,30391,31894,2880,4498,3689
E05012569,Bures St Mary & Nayland,2,18637,22943.5,23480,23512,28358.5,27365,3284.5,3814,3549.25
E05012570,Capel St Mary,2,28762.5,27702,28761,21538,30564,28644.5,9165,31698,20431.5
E05012571,Chadacre,3,19186.33,22963.666666666668,23417.333333333332,15799.666666666666,25677,28312.333333333332,3918.3333333333335,13752,8835.17
E05012572,Copdock & Washbrook,2,22023.5,26028.5,25358.5,23963,25878,24048,4804.5,10037,7420.75
E05012573,East Bergholt,2,25941.5,26182.5,25896.5,26130.5,29304.5,27938,6017.5,18282.5,12150
E05012574,Ganges,1,20323,26785,27937,19921,29586,30996,1358,6425,3891.5
E05012575,Great Cornard,6,14642.17,13809,14836.333333333334,9100.5,17798,13591.5,8537.333333333334,30714.333333333332,19625.83
E05012576,Hadleigh North,1,22116,16913,21567,16258,20062,24549,14045,29193,21619
E05012577,Hadleigh South,5,21933.8,19995.6,20264.2,16419.2,22074.8,24750,16005.8,22736,19370.9
E05012578,Lavenham,3,18856,17104.333333333332,18591,17108.666666666668,24301,27622.333333333332,4875,19005,11940
E05012579,Long Melford,3,20457.33,19785.333333333332,20642,17466.666666666668,24841.333333333332,24639,6536.333333333333,18704,12620.17
E05012580,North West Cosford,2,15351.5,20096,21309.5,16848.5,30413,28141,1126,3299,2212.5
E05012581,Orwell,1,15252,20770,18310,13972,26341,23655,1874,5349,3611.5
E05012582,South East Cosford,1,21809,27655,26768,22332,28628,32404,1912,8398,5155
E05012583,Sproughton & Pinewood,4,23833.5,23271,23465.5,15431.5,24519.5,21413.75,19680.25,25708.25,22694.25
E05012584,Stour,2,22410,26279.5,25300,24189,29708.5,31717,3481,7681,5581
E05012585,Sudbury North East,1,9758,9823,10183,2485,15833,9117,12848,30040,21444
E05012586,Sudbury North West,4,17228.25,15143,15636.25,11999.5,17065,15667.75,22020.25,23824.5,22922.38
E05012587,Sudbury South East,3,15198.67,16174,12210.666666666666,10918,15133.333333333334,12424,20996,19424,20210
E05012588,Sudbury South West,1,19060,20890,18700,13529,17655,17270,19577,10280,14928.5
E05012589,Bacton,2,19136,25612.5,24535.5,16150,26876.5,30564,1722.5,10060,5891.25
E05012590,Battisford & Ringshall,2,22294.5,28890,29610.5,21871.5,25150,31061.5,1315.5,14887.5,8101.5
E05012591,Blakenham,1,25408,23107,26437,20538,23066,28837,7494,29172,18333
E05012592,Bramford,2,20629.5,23902.5,21126.5,16150,19817.5,23851.5,5342,22332,13837
E05012593,Chilton,4,19714.75,19177.75,18449,14029,18021.5,18575.5,17417.5,27944.25,22680.88
E05012594,Claydon & Barham,4,22589,25663.5,27387.25,22456,23735.5,28265,6115.75,13925,10020.38
E05012595,Combs Ford,4,15670.5,16858.5,14811,10988.75,14312.75,14368.25,15778.75,23339.5,19559.12
E05012596,Debenham,1,22498,23606,24354,24769,29664,31083,7126,5171,6148.5
E05012597,Elmswell & Woolpit,3,22059,20655.666666666668,21613.666666666668,15742.333333333334,21522.666666666668,24658.333333333332,9644.333333333334,29115,19379.67
E05012598,Eye,1,16762,17171,15539,12249,21820,26493,9161,9856,9508.5
E05012599,Fressingfield,1,15779,23234,19348,19162,26260,31762,810,4243,2526.5
E05012600,Gislingham,2,19755,26099.5,24804,21831,25733,30759.5,2063.5,5904.5,3984
E05012601,"Haughley, Stowupland & Wetherden",3,18810,19750.666666666668,21303.666666666668,15266.666666666666,23929.333333333332,26756.333333333332,4338,14923,9630.5
E05012602,Hoxne & Worlingworth,2,17754,27565.5,27228,21370.5,30111,31053,337.5,4235,2286.25
E05012603,Mendlesham,3,18732,25056,23514.666666666668,18360.666666666668,26536,29426,1883.6666666666667,6467,4175.33
E05012604,Needham Market,3,21456,20135.666666666668,19851,16364.333333333334,19806,25300,13278.333333333334,22321.666666666668,17800
E05012605,Onehouse,2,22133,27946,25001,21071,25249,27171,2698,15250.5,8974.25
E05012606,Palgrave,1,21943,27156,23316,21261,29792,22312,5327,7661,6494
E05012607,Rattlesden,1,18261,24265,23396,19056,28806,31477,1205,6024,3614.5
E05012608,Rickinghall,2,17672,23503,22699,14812,28395,30089,2940.5,4659,3799.75
E05012609,St Peter's,1,15124,14147,9748,14444,13879,10244,26914,26080,26497
E05012610,Stonham,1,21415,27293,28463,24163,29263,30500,2401,4638,3519.5
E05012611,Stow Thorney,3,24061.33,20719.666666666668,23494,19341.333333333332,21662.333333333332,22041.333333333332,17679.666666666668,24363,21021.33
E05012612,Stradbroke & Laxfield,2,19341,23284,24428.5,20026.5,27194,31999,1729.5,7900,4814.75
E05012613,Thurston,4,23404.25,22107,24139,23793.5,26738,28211.75,5581,22041.25,13811.12
